segment_id,road_name,road_class,highway,length_m,start_node,end_node,connected_segment_ids
URB_00980,Mill Corner Road,Urban Road,secondary,469.3,"12.993391,77.568794","12.993282,77.569820","URB_00032,URB_00981"
URB_00981,Mill Corner Road Underpass,Urban Road,secondary,160.5,"12.993238,77.569361","12.993391,77.568794","URB_00032,URB_00980"
URB_00982,Millers Road,Urban Road,tertiary,902.3,"12.995488,77.599726","12.995455,77.601946",
URB_00983,Millers Road Underpass,Urban Road,tertiary,357.0,"12.994210,77.595881","12.994035,77.596656",
URB_00984,Millers Tank Bund Road,Urban Road,tertiary,520.0,"12.988827,77.593595","12.991411,77.597419",
URB_00985,Modi Hospital Main Road,Urban Road,secondary,2728.7,"12.999370,77.541132","12.997641,77.550422","URB_00188,URB_01824"
URB_00986,Mohan Kumar Road,Urban Road,tertiary,772.1,"13.030818,77.551671","13.034769,77.557397","URB_01993,URB_02001,URB_02008"
URB_00987,Mosque Road,Urban Road,primary,1253.3,"12.995893,77.613388","13.002296,77.616227",SH_00335
URB_00988,Mother Dairy Circle Flyover,Urban Road,secondary,445.1,"13.099861,77.578845","13.098888,77.575002",
URB_00989,Mother Dairy Circle Flyover,Urban Road,secondary,446.0,"13.098967,77.574872","13.099958,77.578859",
URB_00990,Mother Teresa Road,Urban Road,tertiary,1858.3,"12.966660,77.608741","12.961754,77.612490",
URB_00991,Mount Joy Road,Urban Road,secondary,1296.6,"12.943632,77.567853","12.935314,77.560794","URB_00429,URB_00613,URB_00614,URB_02145"
URB_00992,Muddinapalya Main Road,Urban Road,tertiary,599.4,"12.971365,77.488096","12.966117,77.487741","URB_00373,URB_01603,URB_01666,URB_01671"
URB_00993,Munekolala Main Road,Urban Road,tertiary,1007.9,"12.956840,77.704884","12.948631,77.707991","URB_00971,URB_01129"
URB_00994,Munekolala Underpass,Urban Road,tertiary,302.5,"12.956854,77.702893","12.956677,77.703368",
URB_00995,Murphy Road,Urban Road,secondary,1914.7,"12.981755,77.628466","12.981755,77.628466",URB_01252
URB_00996,Museum Cross Road,Urban Road,unclassified,403.4,"12.972852,77.603259","12.976381,77.602543","URB_00997,URB_01219"
URB_00997,Museum Road,Urban Road,secondary,592.3,"12.968434,77.606012","12.972852,77.603259","URB_00610,URB_00996,URB_01219,URB_01657"
URB_00998,Muthyalamma Nagar 1st Main Road,Urban Road,tertiary,745.9,"13.043688,77.553365","13.037986,77.553416","URB_00104,URB_00547,URB_01241"
URB_00999,Mysore Road,Urban Road,secondary,2247.8,"12.961674,77.562002","12.963613,77.568270","URB_00409,URB_00695,URB_01229"
URB_01000,N Damodaran Road,Urban Road,tertiary,75.2,"13.059958,77.590326","13.059355,77.590239",
URB_01001,NGEF Layout Road,Urban Road,tertiary,1947.0,"12.961083,77.488258","12.957594,77.503191",
URB_01002,NITTE Meenakshi College Road,Urban Road,tertiary,3120.1,"13.129556,77.595393","13.129556,77.595393",
URB_01003,NITTE Meenakshi College Road,Urban Road,tertiary,178.0,"13.130661,77.590150","13.129319,77.590935",URB_02126
URB_01004,NR Colony Main Road,Urban Road,tertiary,442.3,"12.959383,77.655412","12.963050,77.656774",URB_01188
URB_01005,NTTF 1st main road,Urban Road,tertiary,1342.9,"13.036479,77.510380","13.024504,77.509372","URB_00173,URB_01959,URB_02014"
URB_01006,Naga Lingeshwara Temple Road,Urban Road,unclassified,217.8,"12.967833,77.718323","12.967441,77.716401",
URB_01007,Nagapura Main Road,Urban Road,tertiary,923.5,"13.000823,77.541032","13.001766,77.549360",
URB_01008,Nagarabhavi Road,Urban Road,secondary,4377.0,"12.975060,77.544878","12.958020,77.518779","URB_00128,URB_01212"
URB_01009,Nagasandra Main Road,Urban Road,tertiary,726.6,"12.932701,77.571428","12.939104,77.571539","URB_00664,URB_01201,URB_01222"
URB_01010,Nagasandra Main Road,Urban Road,tertiary,1694.1,"13.038487,77.504535","13.035861,77.493741",URB_02014
URB_01011,Nagavarapalaya Main Road,Urban Road,secondary,974.0,"12.985510,77.663872","12.994186,77.663539","URB_00704,URB_00831,URB_01731,URB_01802"
URB_01012,Nagawara Main Road,Urban Road,secondary,2325.4,"13.026584,77.620176","13.039776,77.624125","URB_01064,URB_01982"
URB_01013,Nageshwara Nagenahalli Main Road,Urban Road,tertiary,492.7,"13.070348,77.642661","13.066368,77.640775","URB_00589,URB_00825"
URB_01014,Nala Road,Urban Road,tertiary,229.0,"12.982936,77.612941","12.984594,77.612088",URB_00498
URB_01015,Nallurahalli Road,Urban Road,tertiary,1115.3,"12.978276,77.733862","12.969383,77.735574","URB_00605,URB_01061,URB_01198,URB_01714"
URB_01016,Namjoshi Road,Urban Road,secondary,2036.6,"12.954549,77.679913","12.971687,77.681730","SH_00054,SH_00365,URB_00959"
URB_01017,Nandhini Layout Main Road,Urban Road,secondary,792.2,"13.012402,77.537399","13.018967,77.539729",URB_01899
URB_01018,Nandi Durga Road,Urban Road,secondary,1954.9,"13.003269,77.596424","13.003269,77.596424",
URB_01019,Nanjappa - Thindlu Road,Urban Road,secondary,864.3,"13.069002,77.561198","13.073406,77.566733","URB_00467,URB_00888"
URB_01020,Narayan Pillai Street,Urban Road,tertiary,702.6,"12.992125,77.610484","12.985925,77.609164",URB_01750
URB_01021,Neelasandra Bazaar Street,Urban Road,tertiary,1003.5,"12.955992,77.611792","12.952538,77.620196","SH_00118,URB_00518,URB_00717"
URB_01022,Nehru Road,Urban Road,tertiary,1561.3,"12.940754,77.545300","12.940754,77.545300",
URB_01023,Nehru Road,Urban Road,secondary,1487.9,"13.013874,77.642451","13.016090,77.629237",
URB_01024,Nelamangala - Majestic Service Road,Urban Road,secondary,1796.3,"13.019860,77.552793","13.028867,77.539779","URB_01097,URB_01904"
URB_01025,New BEL Road,Urban Road,secondary,6622.2,"13.039384,77.564086","13.028432,77.571285","URB_00438,URB_00939"
URB_01026,New Bamboo Bazaar Road,Urban Road,tertiary,478.3,"12.962403,77.581863","12.962922,77.577488",URB_01629
URB_01027,New Bamboo Bazaar Road,Urban Road,tertiary,372.6,"12.993558,77.607200","12.991401,77.604861",SH_00056
URB_01028,New Mission Road,Urban Road,secondary,468.7,"12.961018,77.588289","12.961498,77.584104",URB_01623
URB_01029,New Temple Road,Urban Road,tertiary,947.3,"12.963542,77.733097","12.969679,77.732066","URB_00233,URB_02160"
URB_01030,Nijaguna Road,Urban Road,tertiary,393.1,"12.945281,77.564251","12.944973,77.567824",URB_01032
URB_01031,Nikoo Homes Road,Urban Road,tertiary,748.1,"13.081941,77.641783","13.081907,77.641859",
URB_01032,North Anjaneya Temple Street,Urban Road,tertiary,346.2,"12.944973,77.567824","12.945004,77.571013",URB_01030
URB_01033,Oil Mill Road,Urban Road,tertiary,1027.4,"13.013018,77.626156","13.012610,77.635338",
URB_01034,Oil Mill Road,Urban Road,secondary,1250.3,"13.099398,77.576625","13.108452,77.580670","URB_02116,URB_02172"
URB_01035,Old Mangammanapalya Road,Urban Road,tertiary,688.6,"12.901001,77.632837","12.899600,77.638940",URB_00567
URB_01036,Old Race Course Road,Urban Road,tertiary,669.2,"12.961598,77.612910","12.962483,77.618936",
URB_01037,Old Santhe Road,Urban Road,tertiary,432.8,"13.019999,77.674496","13.018468,77.678156","URB_00786,URB_00835,URB_00837"
URB_01038,Old Taluk Cutchery Road,Urban Road,tertiary,848.5,"12.969775,77.575766","12.973191,77.569154",URB_00961
URB_01039,Old Tharugupete Road,Urban Road,tertiary,397.4,"12.966655,77.577962","12.968358,77.574841","URB_00549,URB_01230"
URB_01040,Old Veterinary Hospital Road,Urban Road,tertiary,334.7,"12.939727,77.576897","12.939778,77.573816","URB_00903,URB_00904,URB_01528,URB_01529"
URB_01041,Omkara Road,Urban Road,tertiary,1948.6,"12.904768,77.504582","12.920864,77.507281",URB_00908
URB_01042,Outer Circle,Urban Road,tertiary,298.1,"12.973011,77.747779","12.972242,77.750232",URB_00716
URB_01043,PSK Naidu Road,Urban Road,tertiary,892.2,"12.992865,77.618790","12.993801,77.626762",
URB_01044,PWD Road,Urban Road,tertiary,1046.8,"12.988582,77.679606","12.995002,77.677071",URB_01809
URB_01045,Padarayanapura Road,Urban Road,tertiary,1053.4,"12.961201,77.546526","12.959528,77.555858","NH_00063,URB_01624"
URB_01046,Paduka Mandira Road,Urban Road,tertiary,992.0,"12.896081,77.531830","12.904261,77.531119",
URB_01047,Palace Cross Road,Urban Road,tertiary,1431.7,"12.998628,77.584078","12.997756,77.584133",URB_00750
URB_01048,Palace Guttahalli Main Road,Urban Road,tertiary,1085.6,"12.998932,77.573151","12.999364,77.582891","SH_00192,URB_00750"
URB_01049,Palace Road,Urban Road,secondary,826.8,"12.975108,77.582462","12.975108,77.582462",URB_01109
URB_01050,Palace Road,Urban Road,secondary,1198.7,"12.978878,77.584863","12.984883,77.588229","SH_00289,URB_00948"
URB_01051,Palm Avenue,Urban Road,tertiary,481.4,"12.922935,77.669565","12.927254,77.669736",URB_00638
URB_01052,Palm Grove Road,Urban Road,tertiary,1296.9,"12.966520,77.613929","12.955058,77.614160",URB_01653
URB_01053,Pampa Extension Road,Urban Road,tertiary,175.9,"13.053664,77.598979","13.055186,77.599419",URB_00016
URB_01054,Pampa Mahakavi Road,Urban Road,secondary,1373.6,"12.948360,77.572278","12.960575,77.571673",URB_00503
URB_01055,Panathur Main Road,Urban Road,tertiary,4157.9,"12.938860,77.717441","12.939108,77.718878",
URB_01056,Patalamma Road,Urban Road,secondary,895.6,"12.939998,77.577677","12.939789,77.577427",
URB_01057,Patalamma Temple Road,Urban Road,secondary,1004.7,"12.934088,77.582696","12.933011,77.583912","URB_00192,URB_00539,URB_00718,URB_01503"
URB_01058,Patanagere Main Road,Urban Road,tertiary,384.6,"12.926363,77.500636","12.924273,77.503449",URB_01059
URB_01059,Pattanagere Main Road,Urban Road,tertiary,1362.0,"12.919814,77.513815","12.924273,77.503449","URB_00877,URB_01058"
URB_01060,Pattandur Agrahara Gutta Road - Vijayanagar Main Road,Urban Road,tertiary,3240.1,"12.977342,77.751140","12.974431,77.771000",SH_00374
URB_01061,Pattandur Agrahara Road,Urban Road,tertiary,1064.8,"12.987850,77.733716","12.978276,77.733862","SH_00322,URB_01015,URB_01714"
URB_01062,Pehalwan Krishnappa Road,Urban Road,secondary,167.1,"12.963863,77.583926","12.965267,77.584228","SH_00256,SH_00257,URB_00684,URB_01649"
URB_01063,Petrol Pipeline Road,Urban Road,secondary,2921.4,"13.063266,77.655349","13.061955,77.670011",
URB_01064,Philomena Hospital Road,Urban Road,tertiary,665.8,"13.039776,77.624125","13.040888,77.618641",URB_01012
URB_01065,Philomena's Hospital Road,Urban Road,tertiary,292.9,"12.965053,77.609923","12.967216,77.611208",
URB_01066,Pipeline Road,Urban Road,tertiary,1549.4,"12.884771,77.545870","12.894990,77.555171",
URB_01067,Pipeline Road,Urban Road,tertiary,770.1,"12.900611,77.560170","12.905107,77.565572","URB_00100,URB_00338,URB_00471"
URB_01068,Pipeline Road,Urban Road,tertiary,2103.8,"12.941609,77.560215","12.956581,77.548446",
URB_01069,Pipeline Road,Urban Road,tertiary,1253.5,"12.956672,77.548392","12.966486,77.544587","URB_00157,URB_01648"
URB_01070,Pipeline Road,Urban Road,secondary,1210.0,"12.964355,77.543565","12.974161,77.547754",URB_00358
URB_01071,Pipeline Road,Urban Road,tertiary,448.9,"12.997425,77.521073","12.997425,77.521073",URB_00922
URB_01072,Pipeline Road,Urban Road,secondary,4703.2,"12.999105,77.528561","12.999328,77.528555",URB_01832
URB_01073,Pipeline Road,Urban Road,tertiary,913.2,"13.018936,77.559016","13.023846,77.552756",URB_01102
URB_01074,Pipeline Road,Urban Road,tertiary,710.5,"13.034087,77.564929","13.037721,77.559748","URB_00939,URB_02008"
URB_01075,Pipeline Road,Urban Road,tertiary,628.2,"13.048039,77.549888","13.043867,77.553743",
URB_01076,Pipeline Road,Urban Road,secondary,6335.8,"13.049976,77.516455","13.043790,77.525288",URB_00133
URB_01077,Platform Road,Urban Road,tertiary,1353.2,"13.001289,77.678068","13.003007,77.667776",
URB_01078,Police Station Road,Urban Road,tertiary,428.1,"12.967963,77.570231","12.966450,77.573848",URB_00588
URB_01079,Police Station Road,Urban Road,tertiary,705.9,"13.038111,77.521922","13.031946,77.520399","URB_00171,URB_01995"
URB_01080,Pottery Lane,Urban Road,tertiary,811.8,"13.004354,77.604258","13.000960,77.610200","URB_00631,URB_01841"
URB_01081,Pottery Road,Urban Road,secondary,614.8,"12.999971,77.620521","12.998533,77.623832",URB_02166
URB_01082,Primrose Road,Urban Road,unclassified,487.2,"12.969675,77.612082","12.973904,77.612909",
URB_01083,Prince of Wales Road,Urban Road,tertiary,296.0,"12.992901,77.598432","12.990477,77.599551",
URB_01084,Professor UR Rao Road,Urban Road,tertiary,952.7,"12.968783,77.633006","12.962325,77.637632","URB_01204,URB_01625,URB_01662"
URB_01085,Promenade Road,Urban Road,secondary,1952.2,"12.990913,77.616311","12.990913,77.616311",
URB_01086,Puttalingaiah Road,Urban Road,secondary,1241.4,"12.912403,77.558734","12.921971,77.560151","NH_00190,URB_00254,URB_01225"
URB_01087,Puttaswamy Road,Urban Road,secondary,1030.6,"12.994235,77.555598","12.993518,77.565058",URB_00418
URB_01088,Puttenahalli Main Road,Urban Road,secondary,1568.9,"12.893738,77.581738","12.905491,77.584985",URB_01390
URB_01089,R K Road,Urban Road,tertiary,47.3,"13.015908,77.543782","13.016084,77.544179","URB_01123,URB_01898"
URB_01090,RMV Clusters Phase 1 Road,Urban Road,tertiary,284.9,"13.048140,77.567357","13.050669,77.567784","URB_02049,URB_02069"
URB_01091,RMZ Ecoworld Internal Road,Urban Road,tertiary_link,147.2,"12.925973,77.685844","12.924688,77.685977",
URB_01092,RMZ Ecoworld Internal Road,Urban Road,tertiary,35.7,"12.929609,77.684659","12.929921,77.684587","NH_00197,NH_00198,URB_00626,URB_01163,URB_01481,URB_01484,URB_01486"
URB_01093,RT Nagar Main Road,Urban Road,tertiary,978.1,"13.024934,77.592979","13.016286,77.591435","URB_00691,URB_00736"
URB_01094,RT Nagar Main Road,Urban Road,tertiary,442.6,"13.028518,77.593625","13.028161,77.593566",URB_01980
URB_01095,Race Course Road,Urban Road,secondary,3453.1,"12.980817,77.574764","12.984370,77.587988",URB_01744
URB_01096,Rachenahalli Main Road,Urban Road,tertiary,2364.0,"13.065397,77.620591","13.055866,77.632386","SH_00209,URB_02068,URB_02085"
URB_01097,Rahman Khan Road,Urban Road,tertiary,675.1,"13.019860,77.552793","13.017420,77.547089","URB_00535,URB_01024,URB_01123,URB_01904,URB_01909"
URB_01098,Rahman Khan Road,Urban Road,tertiary,740.1,"13.019860,77.554246","13.018719,77.557591","URB_01266,URB_01925,URB_01935"
URB_01099,Railway Line Road,Urban Road,secondary,2493.1,"12.996906,77.662326","12.997659,77.662676",URB_00861
URB_01100,Railway Parallel Road,Urban Road,tertiary,1377.8,"12.954408,77.535818","12.964337,77.543283","URB_01179,URB_01596"
URB_01101,Railway Parallel Road,Urban Road,tertiary,1237.6,"12.988031,77.577621","12.996289,77.584681","NH_00120,NH_00124"
URB_01102,Railway Parallel Road,Urban Road,tertiary,355.1,"13.023846,77.552756","13.021138,77.553630","URB_01073,URB_01937"
URB_01103,Railway Station Road,Urban Road,tertiary,833.9,"13.101491,77.593552","13.100513,77.595056",URB_02170
URB_01104,Rajagopala Nagara Road,Urban Road,tertiary,2285.8,"13.026484,77.514651","13.011001,77.506945","URB_00764,URB_01886"
URB_01105,Rajagopalnagar Main road,Urban Road,tertiary,282.5,"13.025844,77.520784","13.024219,77.518790","URB_00131,URB_01953,URB_01957,URB_01963"
URB_01106,Rajajinagar Entrance Underpass,Urban Road,secondary,390.5,"12.983661,77.558144","12.982683,77.561498","URB_01738,URB_02137"
URB_01107,Rajiv Gandhi Nagar Railway Parallel Road,Urban Road,tertiary,1060.2,"13.066769,77.581052","13.062480,77.573229",URB_02082
URB_01108,Rama Road,Urban Road,tertiary,385.2,"13.050019,77.597488","13.053449,77.597956",URB_00016
URB_01109,Ramachandra Road,Urban Road,tertiary,327.8,"12.976757,77.579954","12.975108,77.582462","URB_00216,URB_01049"
URB_01110,Ramachandrapura Main Road,Urban Road,tertiary,1203.9,"13.060156,77.551376","13.069855,77.555210","URB_01111,URB_02080"
URB_01111,Ramachandrapura Road,Urban Road,tertiary,764.9,"13.053347,77.550875","13.060156,77.551376","URB_01110,URB_02080"
URB_01112,Ramagondanahalli Borewell Road,Urban Road,tertiary,1443.6,"12.956983,77.742043","12.969098,77.742803",SH_00366
URB_01113,Ramaiah Bridge,Urban Road,secondary,535.3,"13.040185,77.557323","13.035397,77.557498","URB_00937,URB_00938"
URB_01114,Ramaiah Bridge,Urban Road,secondary,486.8,"13.035832,77.557533","13.040194,77.557258",
URB_01115,Ramakrishna Road,Urban Road,tertiary,961.2,"12.994684,77.629116","12.996380,77.621402","URB_00635,URB_00816,URB_01232,URB_01808"
URB_01116,Ramamurthinagar Main Road,Urban Road,secondary,3302.5,"13.012999,77.663530","13.012071,77.667609",
URB_01117,Ramamurthinagar Main Road,Urban Road,secondary,51.1,"13.013408,77.662433","13.013221,77.662814","URB_01118,URB_01174,URB_01881,URB_01901"
URB_01118,Ramamurthy Nagar Bridge,Urban Road,secondary,91.6,"13.013221,77.662814","13.013419,77.663624","URB_01117,URB_01253,URB_01881"
URB_01119,Ramanjaneya Road,Urban Road,tertiary,309.9,"12.944185,77.554708","12.944445,77.557522","URB_00022,URB_00049"
URB_01120,Ranga Rao Road,Urban Road,tertiary,987.4,"12.948237,77.569026","12.957118,77.568543",
URB_01121,Ranka Colony Road,Urban Road,tertiary,814.6,"12.903291,77.609018","12.903460,77.601528",URB_00705
URB_01122,Rashtriya Vidyalaya Road,Urban Road,secondary,8237.3,"12.948300,77.580018","12.919942,77.580262",URB_00911
URB_01123,Rehman Khan Road,Urban Road,tertiary,348.5,"13.017420,77.547089","13.016084,77.544179","URB_00535,URB_01089,URB_01097,URB_01898,URB_01909"
URB_01124,Residency Road,Urban Road,tertiary,1851.9,"13.051796,77.619726","13.057561,77.626209",
URB_01125,Rest House Crescent Road,Urban Road,unclassified,88.8,"12.975966,77.604303","12.975187,77.604150",
URB_01126,Rhenius Street,Urban Road,tertiary,1015.6,"12.963356,77.601163","12.960039,77.601741",URB_00591
URB_01127,Risaldar Street,Urban Road,tertiary,278.1,"12.985172,77.572168","12.985391,77.574672","SH_00163,SH_00312"
URB_01128,Rose Garden Road,Urban Road,tertiary,850.4,"12.901739,77.594957","12.897518,77.589842",URB_01375
URB_01129,S G R Dental College Road,Urban Road,tertiary,987.5,"12.950215,77.699728","12.948631,77.707991",URB_00993
URB_01130,S V Narayan Rao Road,Urban Road,secondary,372.1,"12.960501,77.568550","12.957175,77.568535",URB_00503
URB_01131,S. K. Temple Road,Urban Road,tertiary,811.6,"12.989554,77.700017","12.988010,77.707272",URB_01774
URB_01132,SM Patil Road,Urban Road,tertiary,395.2,"13.048844,77.550158","13.050490,77.553131",URB_00810
URB_01133,SRS Main Road,Urban Road,tertiary,680.1,"13.031904,77.526427","13.034815,77.529711",
URB_01134,SS Ashram Road,Urban Road,tertiary,1693.4,"13.037625,77.589493","13.034855,77.604649",
URB_01135,Sahakar Nagar Railway Underpass,Urban Road,tertiary,43.1,"13.069794,77.585606","13.069485,77.585846",URB_01136
URB_01136,Sahakaranagar Railway Parallel Road,Urban Road,tertiary,581.0,"13.066455,77.581478","13.069485,77.585846","URB_01135,URB_02086"
URB_01137,Sahakaranagar Road,Urban Road,tertiary,866.7,"13.063123,77.586057","13.062346,77.587084",URB_00070
URB_01138,Sai Baba Mandira Road,Urban Road,tertiary,608.8,"12.969186,77.628975","12.970966,77.634286","URB_00416,URB_00624,URB_01658"
URB_01139,Sai Baba Mandira Road,Urban Road,tertiary,577.1,"12.972656,77.641102","12.971685,77.635960",URB_00416
URB_01140,Sai Baba Temple Road,Urban Road,tertiary,776.5,"12.948943,77.715748","12.955773,77.714738","SH_00247,URB_00308"
